dates,flow_m3s_fire,flow_m3s_nofire,flow_m3s_%chg,sed_kgday_fire,sed_kgday_nofire,sed_kgday_%chg,sed_mgL_fire,sed_mgL_nofire,sed_mgL_%chg,nit_kgday_fire,nit_kgday_nofire,nit_kgday_%chg,nit_mgL_fire,nit_mgL_nofire,nit_mgL_%chg
2018-05-27,4.237,4.237,0,9.309,9.309,0,25.43,25.43,0,3.291,3.291,0,0.00898991686990271,0.00898991686990271,0
2018-05-28,4.132,4.132,0,9.105,9.105,0,25.5,25.5,0,3.165,3.165,0,0.00886542701946865,0.00886542701946865,0
2018-05-29,4.068,4.068,0,8.821,8.821,0,25.1,25.1,0,3.063,3.063,0,0.0087146973669835,0.0087146973669835,0
2018-05-30,4.035,4.035,0,8.672,8.672,0,24.87,24.87,0,2.979,2.979,0,0.00854502271788517,0.00854502271788517,0
2018-05-31,3.989,3.989,0,8.469,8.469,0,24.57,24.57,0,2.89,2.89,0,0.00838532817098874,0.00838532817098874,0
2018-06-01,3.882,3.882,0,8.256,8.256,0,24.61,24.61,0,2.767,2.767,0,0.00824973286011411,0.00824973286011411,0
2018-06-02,3.815,3.815,0,7.969,7.969,0,24.18,24.18,0,2.67,2.67,0,0.00810033493519732,0.00810033493519732,0
2018-06-03,3.746,3.746,0,7.908,7.908,0,24.43,24.43,0,2.576,2.576,0,0.0079591069980819,0.0079591069980819,0
2018-06-04,3.601,3.601,0,7.538,7.538,0,24.23,24.23,0,2.443,2.443,0,0.0078521141246773,0.0078521141246773,0
2018-06-05,3.555,3.555,0,7.34,7.34,0,23.9,23.9,0,2.36,2.36,0,0.00768349221232484,0.00768349221232484,0
2018-06-06,3.485,3.485,0,7.052,7.052,0,23.42,23.42,0,2.271,2.271,0,0.00754224454009246,0.00754224454009246,0
2018-06-07,3.372,3.372,0,6.81,6.81,0,23.38,23.38,0,2.163,2.163,0,0.00742429484644787,0.00742429484644787,0
2018-06-08,3.305,3.305,0,6.54,6.54,0,22.91,22.91,0,2.079,2.079,0,0.00728063540090772,0.00728063540090772,0
2018-06-09,3.862,3.862,0,8.152,8.152,0,24.43,24.43,0,2.055,2.055,0,0.00615865412279188,0.00615865412279188,0
2018-06-10,3.808,3.808,0,7.935,7.935,0,24.12,24.12,0,2.079,2.079,0,0.00631893382352941,0.00631893382352941,0
2018-06-11,3.645,3.645,0,7.486,7.486,0,23.77,23.77,0,1.962,1.962,0,0.00622999542752629,0.00622999542752629,0
2018-06-12,3.432,3.432,0,7.048,7.048,0,23.76,23.76,0,1.849,1.849,0,0.00623556613139946,0.00623556613139946,0
2018-06-13,3.236,3.236,0,6.466,6.466,0,23.13,23.13,0,1.739,1.739,0,0.00621981298356453,0.00621981298356453,0
2018-06-14,3.084,3.084,0,6.068,6.068,0,22.77,22.77,0,1.657,1.657,0,0.00621862540231541,0.00621862540231541,0
2018-06-15,2.955,2.955,0,5.573,5.573,0,21.83,21.83,0,1.565,1.565,0,0.00612975496647239,0.00612975496647239,0
2018-06-16,2.919,2.919,0,5.624,5.624,0,22.3,22.3,0,1.49,1.49,0,0.00590797203507036,0.00590797203507036,0
2018-06-17,3.271,3.271,0,6.615,6.615,0,23.4,23.4,0,1.503,1.503,0,0.00531820034647916,0.00531820034647916,0
2018-06-18,3.032,3.032,0,5.864,5.864,0,22.39,22.39,0,1.411,1.411,0,0.00538621982800743,0.00538621982800743,0
2018-06-19,2.803,2.803,0,5.185,5.185,0,21.41,21.41,0,1.317,1.317,0,0.00543812185356959,0.00543812185356959,0
2018-06-20,2.63,2.63,0,4.727,4.727,0,20.8,20.8,0,1.239,1.239,0,0.00545257710181665,0.00545257710181665,0
2018-06-21,2.381,2.381,0,4.181,4.181,0,20.33,20.33,0,1.134,1.134,0,0.00551238975220496,0.00551238975220496,0
2018-06-22,2.312,2.312,0,3.938,3.938,0,19.71,19.71,0,1.084,1.084,0,0.00542659874407279,0.00542659874407279,0
2018-06-23,2.227,2.227,0,3.795,3.795,0,19.72,19.72,0,1.022,1.022,0,0.00531149694822798,0.00531149694822798,0
2018-06-24,2.148,2.148,0,3.671,3.671,0,19.78,19.78,0,0.9686,0.9686,0,0.00521910993861646,0.00521910993861646,0
2018-06-25,2.011,2.011,0,3.365,3.365,0,19.36,19.36,0,0.9079,0.9079,0,0.00522531171151261,0.00522531171151261,0
2018-06-26,1.994,1.994,0,3.3,3.3,0,19.15,19.15,0,0.8649,0.8649,0,0.0050202691407556,0.0050202691407556,0
2018-06-27,1.913,1.913,0,3.04,3.04,0,18.39,18.39,0,0.816,0.816,0,0.00493698089097985,0.00493698089097985,0
2018-06-28,1.854,1.854,0,2.98,2.98,0,18.61,18.61,0,0.7757,0.7757,0,0.00484250769107835,0.00484250769107835,0
2018-06-29,1.787,1.787,0,2.768,2.768,0,17.94,17.94,0,0.7313,0.7313,0,0.00473649712947419,0.00473649712947419,0
2018-06-30,1.729,1.729,0,2.712,2.712,0,18.15,18.15,0,0.6968,0.6968,0,0.00466443887496519,0.00466443887496519,0
2018-07-01,1.651,1.651,0,2.477,2.477,0,17.36,17.36,0,0.657,0.657,0,0.00460579446799919,0.00460579446799919,0
2018-07-02,1.565,1.565,0,2.338,2.338,0,17.28,17.28,0,0.6125,0.6125,0,0.00452978937403858,0.00452978937403858,0
2018-07-03,1.555,1.555,0,2.299,2.299,0,17.11,17.11,0,0.5911,0.5911,0,0.0043996367750387,0.0043996367750387,0
2018-07-04,1.502,1.502,0,2.146,2.146,0,16.54,16.54,0,0.5632,0.5632,0,0.00433989248902698,0.00433989248902698,0
2018-07-05,1.432,1.432,0,2.053,2.053,0,16.59,16.59,0,0.5317,0.5317,0,0.00429744077177736,0.00429744077177736,0
2018-07-06,1.285,1.285,0,1.751,1.751,0,15.77,15.77,0,0.5022,0.5022,0,0.00452334630350195,0.00452334630350195,0
2018-07-07,1.271,1.271,0,1.708,1.708,0,15.55,15.55,0,0.475,0.475,0,0.00432548008275782,0.00432548008275782,0
2018-07-08,1.253,1.253,0,1.655,1.655,0,15.3,15.3,0,0.4506,0.4506,0,0.00416223286335018,0.00416223286335018,0
2018-07-09,1.176,1.176,0,1.544,1.544,0,15.2,15.2,0,0.4267,0.4267,0,0.00419953861174099,0.00419953861174099,0
2018-07-10,1.102,1.102,0,1.441,1.441,0,15.14,15.14,0,0.4013,0.4013,0,0.004214769442764,0.004214769442764,0
2018-07-11,1.102,1.102,0,1.436,1.436,0,15.08,15.08,0,0.3788,0.3788,0,0.0039784566780937,0.0039784566780937,0
2018-07-12,1.049,1.049,0,1.303,1.303,0,14.37,14.37,0,0.3661,0.3661,0,0.00403934081841613,0.00403934081841613,0
2018-07-13,0.9312,0.9312,0,1.1,1.1,0,13.67,13.67,0,0.3493,0.3493,0,0.0043415206981036,0.0043415206981036,0
2018-07-14,0.898,0.898,0,1.091,1.091,0,14.06,14.06,0,0.3378,0.3378,0,0.00435381093788666,0.00435381093788666,0
2018-07-15,0.8785,0.8785,0,1.041,1.041,0,13.72,13.72,0,0.3234,0.3234,0,0.00426073483842408,0.00426073483842408,0
2018-07-16,0.8235,0.8235,0,0.9171,0.9171,0,12.89,12.89,0,0.3196,0.3196,0,0.00449189322899098,0.00449189322899098,0
2018-07-17,0.732,0.732,0,0.7839,0.7839,0,12.4,12.4,0,0.2911,0.2911,0,0.00460274994940296,0.00460274994940296,0
2018-07-18,0.6735,0.6735,0,0.7201,0.7201,0,12.37,12.37,0,0.2536,0.2536,0,0.00435810717919107,0.00435810717919107,0
2018-07-19,0.6779,0.6779,0,0.725,0.725,0,12.38,12.38,0,0.2405,0.2405,0,0.00410615845230095,0.00410615845230095,0
2018-07-20,0.6577,0.6577,0,0.6827,0.6827,0,12.02,12.02,0,0.2186,0.2186,0,0.00384687941704819,0.00384687941704819,0
2018-07-21,0.6455,0.6455,0,0.6564,0.6564,0,11.77,11.77,0,0.2057,0.2057,0,0.00368828355853917,0.00368828355853917,0
2018-07-22,0.6602,0.6602,0,0.6815,0.6815,0,11.95,11.95,0,0.2045,0.2045,0,0.0035851229144928,0.0035851229144928,0
2018-07-23,0.633,0.633,0,0.6271,0.6271,0,11.47,11.47,0,0.2089,0.2089,0,0.00381962728921655,0.00381962728921655,0
2018-07-24,0.5377,0.5377,0,0.5436,0.5436,0,11.7,11.7,0,0.2011,0.2011,0,0.00432870800873405,0.00432870800873405,0
2018-07-25,0.5166,0.5166,0,0.5022,0.5022,0,11.25,11.25,0,0.1958,0.1958,0,0.0043867667512654,0.0043867667512654,0
2018-07-26,0.4836,0.4836,0,0.4416,0.4416,0,10.57,10.57,0,0.1935,0.1935,0,0.00463106561896885,0.00463106561896885,0
2018-07-27,0.4949,0.4949,0,0.4587,0.4587,0,10.73,10.73,0,0.2009,0.2009,0,0.0046983865053172,0.0046983865053172,0
2018-07-28,0.4718,0.4718,0,0.4177,0.4177,0,10.25,10.25,0,0.1954,0.1954,0,0.00479350164068265,0.00479350164068265,0
2018-07-29,0.4331,0.4331,0,0.3903,0.3903,0,10.43,10.43,0,0.186,0.186,0,0.00497062520844557,0.00497062520844557,0
2018-07-30,0.4138,0.4138,0,0.3564,0.3564,0,9.969,9.969,0,0.2008,0.2008,0,0.00561641873870003,0.00561641873870003,0
2018-07-31,0.3951,0.3951,0,0.3254,0.3254,0,9.533,9.533,0,0.2057,0.2057,0,0.00602578343972928,0.00602578343972928,0
2018-08-01,0.321,0.321,0,0.2458,0.2458,0,8.865,8.865,0,0.1453,0.1453,0,0.00523898119303104,0.00523898119303104,0
2018-08-02,0.3375,0.3375,0,0.2686,0.2686,0,9.209,9.209,0,0.1314,0.1314,0,0.00450617283950617,0.00450617283950617,0
2018-08-03,0.3686,0.3686,0,0.315,0.315,0,9.891,9.891,0,0.1204,0.1204,0,0.00378057113000141,0.00378057113000141,0
2018-08-04,0.3958,0.3958,0,0.3226,0.3226,0,9.433,9.433,0,0.1138,0.1138,0,0.00332776561301069,0.00332776561301069,0
2018-08-05,0.377,0.377,0,0.3258,0.3258,0,10,10,0,0.1221,0.1221,0,0.00374852637783672,0.00374852637783672,0
2018-08-06,0.337,0.337,0,0.2633,0.2633,0,9.044,9.044,0,0.1211,0.1211,0,0.00415911089130674,0.00415911089130674,0
2018-08-07,0.3153,0.3153,0,0.2607,0.2607,0,9.571,9.571,0,0.134,0.134,0,0.00491888971115105,0.00491888971115105,0
2018-08-08,0.2929,0.2929,0,0.2261,0.2261,0,8.933,8.933,0,0.137,0.137,0,0.0054136160742511,0.0054136160742511,0
2018-08-09,0.2552,0.2552,0,0.1739,0.1739,0,7.887,7.887,0,0.1644,0.1644,0,0.00745602577499129,0.00745602577499129,0
2018-08-10,0.1797,0.1797,0,0.1222,0.1222,0,7.871,7.871,0,0.1526,0.1526,0,0.00982862383808405,0.00982862383808405,0
2018-08-11,0.1853,0.1853,0,0.1285,0.1285,0,8.025,8.025,0,0.1269,0.1269,0,0.00792633567188343,0.00792633567188343,0
2018-08-12,0.2606,0.2606,0,0.178,0.178,0,7.906,7.906,0,0.08485,0.08485,0,0.00376845811659703,0.00376845811659703,0
2018-08-13,0.2546,0.2546,0,0.1697,0.1697,0,7.714,7.714,0,0.0839,0.0839,0,0.00381408018387594,0.00381408018387594,0
2018-08-14,0.25,0.25,0,0.1869,0.1869,0,8.654,8.654,0,0.1025,0.1025,0,0.00474537037037037,0.00474537037037037,0
2018-08-15,0.2061,0.2061,0,0.1303,0.1303,0,7.319,7.319,0,0.1143,0.1143,0,0.00641880963933366,0.00641880963933366,0
2018-08-16,0.1851,0.1851,0,0.1243,0.1243,0,7.772,7.772,0,0.1293,0.1293,0,0.00808496908577946,0.00808496908577946,0
2018-08-17,0.1395,0.1395,0,0.0748,0.0748,0,6.207,6.207,0,0.1118,0.1118,0,0.00927585291384574,0.00927585291384574,0
2018-08-18,0.1853,0.1853,0,0.1236,0.1236,0,7.724,7.724,0,0.09684,0.09684,0,0.00604874977513941,0.00604874977513941,0
2018-08-19,0.1785,0.1785,0,0.1148,0.1148,0,7.443,7.443,0,0.1128,0.1128,0,0.00731403672580143,0.00731403672580143,0
2018-08-20,0.1275,0.1275,0,0.07479,0.07479,0,6.789,6.789,0,0.1078,0.1078,0,0.00978576615831518,0.00978576615831518,0
2018-08-21,0.1471,0.1471,0,0.08006,0.08006,0,6.3,6.3,0,0.1057,0.1057,0,0.00831665281869225,0.00831665281869225,0
2018-08-22,0.1438,0.1438,0,0.07631,0.07631,0,6.141,6.141,0,0.1063,0.1063,0,0.00855580023695462,0.00855580023695462,0
2018-08-23,0.09816,0.09816,0,0.04624,0.04624,0,5.453,5.453,0,0.08823,0.08823,0,0.0104032248935978,0.0104032248935978,0
2018-08-24,0.1207,0.1207,0,0.06638,0.06638,0,6.365,6.365,0,0.0838,0.0838,0,0.00803568688821382,0.00803568688821382,0
2018-08-25,0.1718,0.1718,0,0.1043,0.1043,0,7.023,7.023,0,0.066,0.066,0,0.00444638468503428,0.00444638468503428,0
2018-08-26,0.1791,0.1791,0,0.1122,0.1122,0,7.25,7.25,0,0.06485,0.06485,0,0.00419083586657568,0.00419083586657568,0
2018-08-27,0.1461,0.1461,0,0.07675,0.07675,0,6.079,6.079,0,0.06233,0.06233,0,0.00493779628362106,0.00493779628362106,0
2018-08-28,0.1488,0.1488,0,0.07867,0.07867,0,6.121,6.121,0,0.08167,0.08167,0,0.00635251767224213,0.00635251767224213,0
2018-08-29,0.1014,0.1014,0,0.04689,0.04689,0,5.352,5.352,0,0.08254,0.08254,0,0.00942134195339323,0.00942134195339323,0
2018-08-30,0.08484,0.08484,0,0.04282,0.04282,0,5.841,5.841,0,0.06701,0.06701,0,0.00914166317425393,0.00914166317425393,0
2018-08-31,0.08049,0.08049,0,0.03889,0.03889,0,5.592,5.592,0,0.0512,0.0512,0,0.00736231323881964,0.00736231323881964,0
2018-09-01,0.08862,0.08862,0,0.04565,0.04565,0,5.962,5.962,0,0.05281,0.05281,0,0.00689716601051514,0.00689716601051514,0
2018-09-02,0.0847,0.0847,0,0.04195,0.04195,0,5.733,5.733,0,0.04876,0.04876,0,0.00666294984476803,0.00666294984476803,0
2018-09-03,0.07909,0.07909,0,0.03665,0.03665,0,5.364,5.364,0,0.05872,0.05872,0,0.00859311707712264,0.00859311707712264,0
2018-09-04,0.07159,0.07159,0,0.03084,0.03084,0,4.986,4.986,0,0.04774,0.04774,0,0.00771820500483722,0.00771820500483722,0
2018-09-05,0.0844,0.0844,0,0.04067,0.04067,0,5.577,5.577,0,0.06134,0.06134,0,0.00841177374056521,0.00841177374056521,0
2018-09-06,0.07502,0.07502,0,0.03264,0.03264,0,5.036,5.036,0,0.0721,0.0721,0,0.0111235769226972,0.0111235769226972,0
2018-09-07,0.02509,0.02509,0,0.007186,0.007186,0,3.314,3.314,0,0.06166,0.06166,0,0.0284438982625511,0.0284438982625511,0
2018-09-08,0.02955,0.02955,0,0.00896,0.00896,0,3.509,3.509,0,0.07159,0.07159,0,0.0280402017923169,0.0280402017923169,0
2018-09-09,0.03662,0.03662,0,0.01245,0.01245,0,3.934,3.934,0,0.0462,0.0462,0,0.0146019175920869,0.0146019175920869,0
2018-09-10,0.06599,0.06599,0,0.02635,0.02635,0,4.622,4.622,0,0.05401,0.05401,0,0.00947288590302683,0.00947288590302683,0
2018-09-11,0.199,0.199,0,0.1184,0.1184,0,6.887,6.887,0,0.05547,0.05547,0,0.00322620044667783,0.00322620044667783,0
2018-09-12,0.252,0.252,0,0.1858,0.1858,0,8.534,8.534,0,0.0463,0.0463,0,0.00212650646678424,0.00212650646678424,0
2018-09-13,0.2869,0.2869,0,0.2101,0.2101,0,8.475,8.475,0,0.04672,0.04672,0,0.00188477079379833,0.00188477079379833,0
2018-09-14,0.2068,0.2068,0,0.1266,0.1266,0,7.086,7.086,0,0.04467,0.04467,0,0.00250006716097142,0.00250006716097142,0
2018-09-15,0.1546,0.1546,0,0.0839,0.0839,0,6.28,6.28,0,0.05706,0.05706,0,0.00427177662785684,0.00427177662785684,0
2018-09-16,0.1227,0.1227,0,0.064,0.064,0,6.037,6.037,0,0.06508,0.06508,0,0.00613888134263032,0.00613888134263032,0
2018-09-17,0.1569,0.1569,0,0.0861,0.0861,0,6.353,6.353,0,0.05399,0.05399,0,0.00398269126360267,0.00398269126360267,0
2018-09-18,0.1165,0.1165,0,0.05805,0.05805,0,5.769,5.769,0,0.05717,0.05717,0,0.00567974089969798,0.00567974089969798,0
2018-09-19,0.07328,0.07328,0,0.03048,0.03048,0,4.814,4.814,0,0.04502,0.04502,0,0.00711060063884846,0.00711060063884846,0
2018-09-20,0.06218,0.06218,0,0.02226,0.02226,0,4.144,4.144,0,0.05106,0.05106,0,0.00950421714734999,0.00950421714734999,0
2018-09-21,0.0693,0.0693,0,0.02644,0.02644,0,4.415,4.415,0,0.05436,0.05436,0,0.00907888407888408,0.00907888407888408,0
2018-09-22,0.01429,0.01429,0,0.003901,0.003901,0,3.16,3.16,0,0.05227,0.05227,0,0.0423356789259518,0.0423356789259518,0
2018-09-23,0.0452,0.0452,0,0.01686,0.01686,0,4.316,4.316,0,0.04329,0.04329,0,0.0110849926253687,0.0110849926253687,0
2018-09-24,0.04742,0.04742,0,0.01789,0.01789,0,4.366,4.366,0,0.04002,0.04002,0,0.00976791321055345,0.00976791321055345,0
2018-09-25,0.04744,0.04744,0,0.01746,0.01746,0,4.26,4.26,0,0.05496,0.05496,0,0.013408750234214,0.013408750234214,0
2018-09-26,0.04043,0.04043,0,0.01292,0.01292,0,3.699,3.699,0,0.07098,0.07098,0,0.0203197570560915,0.0203197570560915,0
2018-09-27,0.002646,0.002646,0,0.0003645,0.0003645,0,1.594,1.594,0,0.02818,0.02818,0,0.123264326306654,0.123264326306654,0
2018-09-28,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA
2018-09-29,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA
2018-09-30,0.0347,0.0347,0,0.01023,0.01023,0,3.412,3.412,0,0.08353,0.08353,0,0.0278611644785996,0.0278611644785996,0
2018-10-01,0.02222,0.02222,0,0.006651,0.006651,0,3.465,3.465,0,0.05494,0.05494,0,0.0286174450778411,0.0286174450778411,0
2018-10-02,0.06003,0.06003,0,0.02062,0.02062,0,3.975,3.975,0,0.05149,0.05149,0,0.00992752080749749,0.00992752080749749,0
2018-10-03,0.1661,0.1661,0,0.09565,0.09565,0,6.664,6.664,0,0.05521,0.05521,0,0.00384710794479006,0.00384710794479006,0
2018-10-04,0.1254,0.1254,0,0.06624,0.06624,0,6.112,6.112,0,0.04496,0.04496,0,0.00414968397424538,0.00414968397424538,0
2018-10-05,0.1258,0.1258,0,0.06503,0.06503,0,5.982,5.982,0,0.0608,0.0608,0,0.00559382912324089,0.00559382912324089,0
2018-10-06,0.9221,0.9221,0,1.121,1.121,0,14.08,14.08,0,0.1498,0.1498,0,0.00188026927263453,0.00188026927263453,0
2018-10-07,0.8433,0.8433,0,0.9399,0.9399,0,12.9,12.9,0,0.1435,0.1435,0,0.00196950033158974,0.00196950033158974,0
2018-10-08,0.9513,0.9513,0,1.12,1.12,0,13.62,13.62,0,0.2187,0.2187,0,0.00266083254493851,0.00266083254493851,0
2018-10-09,1.916,1.916,0,3.015,3.015,0,18.21,18.21,0,0.8243,0.8243,0,0.00497938896621047,0.00497938896621047,0
2018-10-10,1.831,1.831,0,2.878,2.878,0,18.19,18.19,0,0.7465,0.7465,0,0.00471875821752938,0.00471875821752938,0
2018-10-11,1.313,1.313,0,1.8,1.8,0,15.86,15.86,0,0.5357,0.5357,0,0.00472218696228597,0.00472218696228597,0
2018-10-12,0.9267,0.9267,0,1.071,1.071,0,13.38,13.38,0,0.3847,0.3847,0,0.00480473324300885,0.00480473324300885,0
2018-10-13,0.6655,0.6655,0,0.6838,0.6838,0,11.89,11.89,0,0.2822,0.2822,0,0.00490789437070429,0.00490789437070429,0
2018-10-14,0.5123,0.5123,0,0.4786,0.4786,0,10.81,10.81,0,0.2198,0.2198,0,0.00496580418013172,0.00496580418013172,0
2018-10-15,0.3869,0.3869,0,0.3348,0.3348,0,10.01,10.01,0,0.1666,0.1666,0,0.00498382202310866,0.00498382202310866,0
2018-10-16,0.3012,0.3012,0,0.2285,0.2285,0,8.778,8.778,0,0.1467,0.1467,0,0.00563717352810978,0.00563717352810978,0
2018-10-17,0.2296,0.2296,0,0.1525,0.1525,0,7.689,7.689,0,0.1401,0.1401,0,0.00706240321331785,0.00706240321331785,0
2018-10-18,0.1711,0.1711,0,0.09996,0.09996,0,6.76,6.76,0,0.1285,0.1285,0,0.00869239344546183,0.00869239344546183,0
2018-10-19,0.131,0.131,0,0.07093,0.07093,0,6.267,6.267,0,0.1399,0.1399,0,0.0123604042974272,0.0123604042974272,0
2018-10-20,0.113,0.113,0,0.05276,0.05276,0,5.402,5.402,0,0.1272,0.1272,0,0.0130285152409046,0.0130285152409046,0
2018-10-21,0.09014,0.09014,0,0.0424,0.0424,0,5.445,5.445,0,0.09896,0.09896,0,0.0127065716704057,0.0127065716704057,0
2018-10-22,0.0722,0.0722,0,0.02763,0.02763,0,4.429,4.429,0,0.09841,0.09841,0,0.0157756873909921,0.0157756873909921,0
2018-10-23,0.05578,0.05578,0,0.02252,0.02252,0,4.674,4.674,0,0.09795,0.09795,0,0.0203241404724911,0.0203241404724911,0
2018-10-24,0.03239,0.03239,0,0.008361,0.008361,0,2.987,2.987,0,0.07322,0.07322,0,0.0261640538346312,0.0261640538346312,0
2018-10-25,0.07156,0.07156,0,0.02623,0.02623,0,4.243,4.243,0,0.07662,0.07662,0,0.0123924756226321,0.0123924756226321,0
2018-10-26,0.9065,0.9065,0,1.087,1.087,0,13.88,13.88,0,0.3465,0.3465,0,0.00442406692406692,0.00442406692406692,0
2018-10-27,1.374,1.374,0,1.873,1.873,0,15.77,15.77,0,0.7488,0.7488,0,0.00630761766132945,0.00630761766132945,0
2018-10-28,5.65,5.65,0,14.41,14.41,0,29.52,29.52,0,10.06,10.06,0,0.0206079973779089,0.0206079973779089,0
2018-10-29,4.582,4.582,0,10.29,10.29,0,25.99,25.99,0,18.86,18.86,0,0.0476401215707196,0.0476401215707196,0
2018-10-30,2.885,2.885,0,5.468,5.468,0,21.94,21.94,0,16.05,16.05,0,0.0643895628730984,0.0643895628730984,0
2018-10-31,2.73,2.73,0,5.064,5.064,0,21.47,21.47,0,17.99,17.99,0,0.0762701804368471,0.0762701804368471,0
2018-11-01,2.449,2.449,0,4.384,4.384,0,20.72,20.72,0,18.72,18.72,0,0.0884714849598476,0.0884714849598476,0
2018-11-02,2.388,2.388,0,4.177,4.177,0,20.25,20.25,0,21.44,21.44,0,0.10391463490291,0.10391463490291,0
2018-11-03,3.183,3.183,0,6.241,6.241,0,22.69,22.69,0,25.34,25.34,0,0.0921417018652331,0.0921417018652331,0
2018-11-04,4.6,4.6,0,10.39,10.39,0,26.14,26.14,0,30.41,30.41,0,0.076514694041868,0.076514694041868,0
2018-11-05,9.059,9.059,0,27.07,27.07,0,34.58,34.58,0,35.37,35.37,0,0.0451898664311734,0.0451898664311734,0
2018-11-06,4.245,4.245,0,9.324,9.324,0,25.42,25.42,0,30.48,30.48,0,0.0831043057191467,0.0831043057191467,0
2018-11-07,2.301,2.301,0,4.027,4.027,0,20.25,20.25,0,22.56,22.56,0,0.1134772321213,0.1134772321213,0
2018-11-08,1.768,1.768,0,2.69,2.69,0,17.61,17.61,0,16.87,16.87,0,0.110438138930786,0.110438138930786,0
2018-11-09,1.454,1.454,0,2.096,2.096,0,16.68,16.68,0,13.52,13.52,0,0.107621376534719,0.107621376534719,0
2018-11-10,1.158,1.158,0,1.48,1.48,0,14.79,14.79,0,10.34,10.34,0,0.103347086291819,0.103347086291819,0
2018-11-11,0.9557,0.9557,0,1.135,1.135,0,13.74,13.74,0,8.037,8.037,0,0.0973326706428098,0.0973326706428098,0
2018-11-12,0.8212,0.8212,0,0.9574,0.9574,0,13.49,13.49,0,6.399,6.399,0,0.0901881393083293,0.0901881393083293,0
2018-11-13,0.7229,0.7229,0,0.7996,0.7996,0,12.8,12.8,0,5.153,5.153,0,0.0825027025919265,0.0825027025919265,0
2018-11-14,0.7674,0.7674,0,0.8358,0.8358,0,12.61,12.61,0,5.619,5.619,0,0.0847468363594243,0.0847468363594243,0
2018-11-15,0.7409,0.7409,0,0.7806,0.7806,0,12.19,12.19,0,4.857,4.857,0,0.0758743120229151,0.0758743120229151,0
2018-11-16,0.8678,0.8678,0,0.9978,0.9978,0,13.31,13.31,0,4.335,4.335,0,0.0578170213310799,0.0578170213310799,0
2018-11-17,0.746,0.746,0,0.7923,0.7923,0,12.29,12.29,0,3.645,3.645,0,0.0565516085790885,0.0565516085790885,0
2018-11-18,0.701,0.701,0,0.7522,0.7522,0,12.42,12.42,0,3.139,3.139,0,0.0518274158609394,0.0518274158609394,0
2018-11-19,0.6617,0.6617,0,0.6701,0.6701,0,11.72,11.72,0,2.709,2.709,0,0.0473842627575437,0.0473842627575437,0
2018-11-20,0.6386,0.6386,0,0.6239,0.6239,0,11.31,11.31,0,2.389,2.389,0,0.0432985639883542,0.0432985639883542,0
2018-11-21,0.626,0.626,0,0.6497,0.6497,0,12.01,12.01,0,2.142,2.142,0,0.0396033013844515,0.0396033013844515,0
2018-11-22,0.6197,0.6197,0,0.6367,0.6367,0,11.89,11.89,0,1.946,1.946,0,0.0363452447121965,0.0363452447121965,0
2018-11-23,0.681,0.681,0,0.7093,0.7093,0,12.05,12.05,0,1.793,1.793,0,0.0304732963506825,0.0304732963506825,0
2018-11-24,0.6984,0.6984,0,0.7467,0.7467,0,12.37,12.37,0,1.676,1.676,0,0.027775126214416,0.027775126214416,0
2018-11-25,1.585,1.585,0,2.366,2.366,0,17.28,17.28,0,3.395,3.395,0,0.0247911555088211,0.0247911555088211,0
2018-11-26,0.969,0.969,0,1.164,1.164,0,13.91,13.91,0,2.783,2.783,0,0.0332411229599052,0.0332411229599052,0
2018-11-27,6.936,6.936,0,18.41,18.41,0,30.73,30.73,0,7.002,7.002,0,0.0116842079969243,0.0116842079969243,0
2018-11-28,13.65,13.65,0,47.33,47.33,0,40.13,40.13,0,42.97,42.97,0,0.0364350156016823,0.0364350156016823,0
2018-11-29,3.195,3.195,0,6.277,6.277,0,22.74,22.74,0,43.74,43.74,0,0.158450704225352,0.158450704225352,0
2018-11-30,2.595,2.595,0,4.741,4.741,0,21.14,21.14,0,36,36,0,0.160565189466924,0.160565189466924,0
2018-12-01,2.432,2.432,0,4.314,4.314,0,20.53,20.53,0,35.53,35.53,0,0.169089988425926,0.169089988425926,0
2018-12-02,2.079,2.079,0,3.405,3.405,0,18.96,18.96,0,27.39,27.39,0,0.152483833039389,0.152483833039389,0
2018-12-03,1.745,1.745,0,2.732,2.732,0,18.12,18.12,0,20.91,20.91,0,0.138689907672716,0.138689907672716,0
2018-12-04,1.5,1.5,0,2.116,2.116,0,16.33,16.33,0,15.98,15.98,0,0.123302469135802,0.123302469135802,0
2018-12-05,1.322,1.322,0,1.82,1.82,0,15.94,15.94,0,12.33,12.33,0,0.107948814926878,0.107948814926878,0
2018-12-06,1.202,1.202,0,1.59,1.59,0,15.31,15.31,0,9.702,9.702,0,0.0934206877426511,0.0934206877426511,0
2018-12-07,1.116,1.116,0,1.453,1.453,0,15.06,15.06,0,7.738,7.738,0,0.0802510619938935,0.0802510619938935,0
2018-12-08,1.06,1.06,0,1.308,1.308,0,14.29,14.29,0,6.29,6.29,0,0.0686801187980433,0.0686801187980433,0
2018-12-09,1.017,1.017,0,1.281,1.281,0,14.58,14.58,0,5.173,5.173,0,0.0588718635055902,0.0588718635055902,0
2018-12-10,0.9905,0.9905,0,1.215,1.215,0,14.2,14.2,0,4.336,4.336,0,0.0506665170976125,0.0506665170976125,0
